County_Name,State_FIPS,County_FIPS,Year,Tree_Loss_Hectares,Carbon_Emissions_Mg_CO2e,Tree_Cover_Extent_Ha
Liberty,48,291,2018,4612.73812,1942625.16399,154957.0
Liberty,48,291,2019,2313.16264,900663.23171,154957.0
Liberty,48,291,2020,4561.68234,1921646.46359,154957.0
Miami-Dade,12,086,2010,136.71359,33170.51319,250423.48
Miami-Dade,12,086,2011,218.28279,56990.62463,250423.48
Miami-Dade,12,086,2012,159.66145,43413.43013,250423.48
Miami-Dade,12,086,2013,219.53449,45574.58974,250423.48
Miami-Dade,12,086,2014,293.45441,61139.98079,250423.48
Miami-Dade,12,086,2015,23.50417,4684.36952,250423.48
Miami-Dade,12,086,2016,1594.18064,250959.49525,250423.48
Miami-Dade,12,086,2017,2082.83091,886964.76496,250423.48
Miami-Dade,12,086,2018,1466.85481,525615.45359,250423.48
Miami-Dade,12,086,2019,384.55044,84000.62119,250423.48
Miami-Dade,12,086,2020,247.07192,51585.45365,250423.48
Martin,48,317,2010,13.29398,26.02869,78764.81
Martin,48,317,2011,7.736969999999999,6.74649,78764.81
Martin,48,317,2012,11.390529999999998,411.92053,78764.81
Martin,48,317,2014,0.19673,0.0,78764.81
Martin,48,317,2018,0.19673,17.3101,78764.81
Martin,48,317,2019,0.06558,0.0,78764.81
Martin,48,317,2020,3.66599,58.8274,78764.81
Leon,48,289,2010,1378.01619,407959.78064,159660.44
Leon,48,289,2011,1472.53304,436849.7306,159660.44
Leon,48,289,2012,1952.82118,576352.12621,159660.44
Leon,48,289,2013,523.26239,139257.69854,159660.44
Leon,48,289,2014,1188.9794,322567.78242,159660.44
Leon,48,289,2015,938.39395,223062.3006,159660.44
Leon,48,289,2016,1571.78037,385782.13141,159660.44
Leon,48,289,2017,869.65009,230994.08985,159660.44
Leon,48,289,2018,889.64303,259184.45767,159660.44
Leon,48,289,2019,1344.74668,350244.24745,159660.44
Leon,48,289,2020,775.09834,195612.63486,159660.44
Osceola,26,133,2010,224.17085,66986.47497,49081.04
Osceola,26,133,2011,126.03383,37404.00847,49081.04
Osceola,26,133,2012,382.08675,116953.98214,49081.04
Osceola,26,133,2013,411.09059,114808.32809,49081.04
Osceola,26,133,2014,394.26393,119768.60507,49081.04
Osceola,26,133,2015,256.77248,71789.81569,49081.04
Osceola,26,133,2016,317.93515,92606.71294,49081.04
Osceola,26,133,2017,311.01629,88853.49724,49081.04
Osceola,26,133,2018,382.30816,116762.60724,49081.04
Osceola,26,133,2019,969.41437,315071.06847,49081.04
Osceola,26,133,2020,499.0984,157322.43966,49081.04
Nassau,36,059,2010,16.73604,5347.48208,51502.76
Nassau,36,059,2011,16.677310000000002,5769.76909,51502.76
Nassau,36,059,2012,15.79647,5929.67548,51502.76
Nassau,36,059,2013,12.62543,4149.98701,51502.76
Nassau,36,059,2014,24.25256,8653.14009,51502.76
Nassau,36,059,2015,15.09179,5634.1546,51502.76
Nassau,36,059,2016,40.87114,13866.42592,51502.76
Nassau,36,059,2017,47.44811,17584.9337,51502.76
Nassau,36,059,2018,24.13512,7812.25201,51502.76
Nassau,36,059,2019,44.74686,16541.943649999997,51502.76
Nassau,36,059,2020,28.01083,10058.56159,51502.76
Okeechobee,12,093,2010,258.50226,58570.91462,132753.22
Okeechobee,12,093,2011,365.66974,78097.68166,132753.22
Okeechobee,12,093,2012,250.74642,52713.72496000001,132753.22
Okeechobee,12,093,2013,525.11158,88008.12443,132753.22
Okeechobee,12,093,2014,243.2414,26760.26884,132753.22
Okeechobee,12,093,2015,179.71227000000002,27748.98962,132753.22
Okeechobee,12,093,2016,128.37946,18959.3137,132753.22
Okeechobee,12,093,2017,408.48718,47317.8553,132753.22
Okeechobee,12,093,2018,127.23317,20579.38278,132753.22
Okeechobee,12,093,2019,213.56681,27130.20581,132753.22
Okeechobee,12,093,2020,312.37963,60321.57421,132753.22
Palm Beach,12,099,2010,208.01487,46508.92818,215432.6
Palm Beach,12,099,2011,274.2108,64770.80963,215432.6
Palm Beach,12,099,2012,259.41649,59844.7801,215432.6
Palm Beach,12,099,2013,396.83153,71334.71876,215432.6
Palm Beach,12,099,2014,319.76351,55597.64521,215432.6
Palm Beach,12,099,2015,377.77096,77573.73953,215432.6
Palm Beach,12,099,2016,431.92501,79588.12671,215432.6
Palm Beach,12,099,2017,576.35875,117118.0188,215432.6
Palm Beach,12,099,2018,777.01087,134001.20075,215432.6
Palm Beach,12,099,2019,666.43201,110223.79643,215432.6
Palm Beach,12,099,2020,354.78817,60922.74639,215432.6
Pasco,12,101,2010,359.50781,95252.98767,106623.0
Pasco,12,101,2011,345.89782,93941.04186,106623.0
Pasco,12,101,2012,658.51923,188447.83525,106623.0
Pasco,12,101,2013,759.0970299999999,166296.35997,106623.0
Pasco,12,101,2014,961.34144,205498.26987,106623.0
Pasco,12,101,2015,858.10968,160474.62884999998,106623.0
Pasco,12,101,2016,1148.54681,241792.16325,106623.0
Pasco,12,101,2017,1685.0525,341524.01926,106623.0
Pasco,12,101,2018,1072.60309,222636.49678,106623.0
Pasco,12,101,2019,920.23927,192625.32392,106623.0
Pasco,12,101,2020,921.19197,178752.94119,106623.0
Pinellas,12,103,2010,66.62089,27723.96891,97082.96
Pinellas,12,103,2011,48.58765,10563.19711,97082.96
Pinellas,12,103,2012,169.71654,46845.08885,97082.96
Pinellas,12,103,2013,45.45736,6551.16917,97082.96
Pinellas,12,103,2014,76.07983,14913.30711,97082.96
Pinellas,12,103,2015,81.72797,16132.64702,97082.96
Pinellas,12,103,2016,83.90557,15829.81736,97082.96
Pinellas,12,103,2017,138.20942,31374.70438,97082.96
Pinellas,12,103,2018,94.86161,16822.88299,97082.96
Pinellas,12,103,2019,97.92386,22760.85231,97082.96
Pinellas,12,103,2020,68.04994,12758.65291,97082.96
Okaloosa,12,091,2010,1872.57914,568322.04475,111785.13
Okaloosa,12,091,2011,1464.62155,487550.83447,111785.13
Okaloosa,12,091,2012,2575.69314,860816.09563,111785.13
Okaloosa,12,091,2013,2228.38777,535484.31559,111785.13
Okaloosa,12,091,2014,2069.15079,383871.04424,111785.13
Okaloosa,12,091,2015,2776.11783,582288.75537,111785.13
Okaloosa,12,091,2016,2176.96957,574426.6066,111785.13
Okaloosa,12,091,2017,2297.74256,625632.61468,111785.13
Okaloosa,12,091,2018,1789.34011,420868.44479,111785.13
Okaloosa,12,091,2019,1265.65835,320329.51725,111785.13
Okaloosa,12,091,2020,1585.12881,427290.50593,111785.13
Santa Rosa,12,113,2010,2693.87529,885935.1453,144531.56
Santa Rosa,12,113,2011,2513.51299,855217.39138,144531.56
Santa Rosa,12,113,2012,2479.16776,821268.89556,144531.56
Santa Rosa,12,113,2013,2746.75499,846730.03144,144531.56
Santa Rosa,12,113,2014,3341.85091,918363.04727,144531.56
Santa Rosa,12,113,2015,3255.88818,944371.7471,144531.56
Santa Rosa,12,113,2016,3211.37889,784992.90631,144531.56
Santa Rosa,12,113,2017,3061.11019,909479.81936,144531.56
Santa Rosa,12,113,2018,2878.68851,869429.13756,144531.56
Santa Rosa,12,113,2019,2452.59504,693627.62548,144531.56
Santa Rosa,12,113,2020,2106.15329,674772.09819,144531.56
Seminole,40,133,2010,194.54224,43592.34959,68235.58
Seminole,40,133,2011,115.5523,24315.44927,68235.58
Seminole,40,133,2012,226.12561,51176.97264,68235.58
Seminole,40,133,2013,281.69084,49773.33173,68235.58
Seminole,40,133,2014,290.23111,56434.97333,68235.58
Seminole,40,133,2015,181.30249,30163.37404,68235.58
Seminole,40,133,2016,314.30780000000004,42766.26797,68235.58
Seminole,40,133,2017,421.79234,72639.08045000001,68235.58
Seminole,40,133,2018,135.47166,21880.29703,68235.58
Seminole,40,133,2019,268.49748,45480.45392,68235.58
Seminole,40,133,2020,251.14286,42525.56769,68235.58
Sarasota,12,115,2010,453.11872,98516.01137,128176.1
Sarasota,12,115,2011,320.314,67555.70062,128176.1
Sarasota,12,115,2012,259.76054,55739.01556,128176.1
Sarasota,12,115,2013,374.94972,70390.66765,128176.1
Sarasota,12,115,2014,335.31473,55959.434400000006,128176.1
Sarasota,12,115,2015,269.32523,51779.25649,128176.1
Sarasota,12,115,2016,447.201,66357.722,128176.1
Sarasota,12,115,2017,461.44481,75500.48848,128176.1
Sarasota,12,115,2018,512.84644,90271.05379,128176.1
Sarasota,12,115,2019,428.34685,63661.35713999999,128176.1
Sarasota,12,115,2020,446.92575,82543.44675,128176.1
Putnam,54,079,2010,115.33265,46855.96268,48937.26
Putnam,54,079,2011,140.57688,60563.23722,48937.26
Putnam,54,079,2012,140.51605,56354.83865,48937.26
Putnam,54,079,2013,39.11334,9456.28523,48937.26
Putnam,54,079,2014,102.13266,31370.67371,48937.26
Putnam,54,079,2015,173.78977,61314.97231,48937.26
Putnam,54,079,2016,293.31965,118706.48286,48937.26
Putnam,54,079,2017,248.30585,96476.05539,48937.26
Putnam,54,079,2018,175.43216,77560.25417,48937.26
Putnam,54,079,2019,108.3981,45058.45852,48937.26
Putnam,54,079,2020,80.65986,32009.61658,48937.26
St. Lucie,12,111,2010,150.76484,30504.95069,69095.11
St. Lucie,12,111,2011,145.31408,28634.09483,69095.11
St. Lucie,12,111,2012,284.68728,51651.8332,69095.11
St. Lucie,12,111,2013,149.35177000000002,18007.54154,69095.11
St. Lucie,12,111,2014,244.33138,23378.21161,69095.11
St. Lucie,12,111,2015,247.02084,29095.64558,69095.11
St. Lucie,12,111,2016,368.57307,28892.33422,69095.11
St. Lucie,12,111,2017,337.61220000000003,33446.96053,69095.11
St. Lucie,12,111,2018,699.52905,93254.45115,69095.11
St. Lucie,12,111,2019,227.17629,21726.01439,69095.11
St. Lucie,12,111,2020,212.12289,21287.77924,69095.11
Taylor,55,119,2010,512.63068,138123.56904,89056.06
Taylor,55,119,2011,384.56781,102427.2266,89056.06
Taylor,55,119,2012,571.19073,151884.05574,89056.06
Taylor,55,119,2013,215.76751,55412.40096,89056.06
Taylor,55,119,2014,191.39006,48938.77483,89056.06
Taylor,55,119,2015,282.29086,72289.10842,89056.06
Taylor,55,119,2016,343.12614,86821.48195,89056.06
Taylor,55,119,2017,368.69538,100219.48272,89056.06
Taylor,55,119,2018,291.87933,83125.04011,89056.06
Taylor,55,119,2019,464.20081,110136.98706,89056.06
Taylor,55,119,2020,359.64864,105173.84719,89056.06
St. Johns,12,109,2010,2882.69068,1024334.20169,119885.86
St. Johns,12,109,2011,2812.82791,919528.91147,119885.86
St. Johns,12,109,2012,2827.03997,940735.4515,119885.86
St. Johns,12,109,2013,2741.98427,832435.80226,119885.86
St. Johns,12,109,2014,2357.19641,632209.04241,119885.86
St. Johns,12,109,2015,3353.45357,873761.09891,119885.86
St. Johns,12,109,2016,5057.59034,1150087.00249,119885.86
St. Johns,12,109,2017,4974.75836,1143688.93295,119885.86
St. Johns,12,109,2018,3061.87101,698912.9788299999,119885.86
St. Johns,12,109,2019,3029.49169,755137.97187,119885.86
St. Johns,12,109,2020,3353.09081,924887.16919,119885.86
Suwannee,12,121,2010,5651.681689999999,1772061.1809800002,97472.37
Suwannee,12,121,2011,4321.07685,1324613.47649,97472.37
Suwannee,12,121,2012,5844.33028,1657175.40093,97472.37
Suwannee,12,121,2013,5994.98084,1323746.40144,97472.37
Suwannee,12,121,2014,6463.40651,1198053.11517,97472.37
Suwannee,12,121,2015,4799.872380000001,917109.58882,97472.37
Suwannee,12,121,2016,4970.56836,1020771.1705,97472.37
Suwannee,12,121,2017,4868.95801,932761.13794,97472.37
Suwannee,12,121,2018,5799.9453,813728.03354,97472.37
Suwannee,12,121,2019,4386.75094,913469.86632,97472.37
Suwannee,12,121,2020,2717.22244,563566.4804700001,97472.37
Volusia,12,127,2010,2756.6396000000004,783586.16687,296552.71
Volusia,12,127,2011,4118.10117,1193081.36184,296552.71
Volusia,12,127,2012,3343.20188,974138.5323,296552.71
Volusia,12,127,2013,4906.08222,1091193.50737,296552.71
Volusia,12,127,2014,2949.06504,586829.26492,296552.71
Volusia,12,127,2015,3140.28845,696347.08765,296552.71
Volusia,12,127,2016,5737.39134,1128613.17349,296552.71
Volusia,12,127,2017,5747.0617600000005,1383691.33829,296552.71
Volusia,12,127,2018,3732.61025,896269.99436,296552.71
Volusia,12,127,2019,4065.24841,852445.26955,296552.71
Volusia,12,127,2020,2537.51787,623169.05263,296552.71
Wakulla,12,129,2010,1345.97565,472238.83253,130702.76
Wakulla,12,129,2011,1149.17273,449845.76772,130702.76
Wakulla,12,129,2012,1709.5275,721059.7759499999,130702.76
Wakulla,12,129,2013,1285.73781,444024.50644,130702.76
Wakulla,12,129,2014,1484.29613,506026.22516,130702.76
Wakulla,12,129,2015,1738.90054,618253.11252,130702.76
Wakulla,12,129,2016,3091.84614,1074757.02778,130702.76
Wakulla,12,129,2017,2860.03024,971675.3325,130702.76
Wakulla,12,129,2018,2568.5439100000003,910322.50084,130702.76
Wakulla,12,129,2019,2001.29799,628863.9602900001,130702.76
Wakulla,12,129,2020,3224.63533,1100956.08084,130702.76
Walton,13,297,2010,672.67508,268260.38507,53597.05
Walton,13,297,2011,477.67363,186338.41536,53597.05
Walton,13,297,2012,485.55273,191644.00391,53597.05
Walton,13,297,2013,524.47738,176558.0852,53597.05
Walton,13,297,2014,1051.90082,385451.55694,53597.05
Walton,13,297,2015,617.52386,216115.88649,53597.05
Walton,13,297,2016,1274.22097,456096.35216,53597.05
Walton,13,297,2017,1763.50156,597013.3559099999,53597.05
Walton,13,297,2018,1048.83271,382252.64325,53597.05
Walton,13,297,2019,772.94642,268194.97375,53597.05
Walton,13,297,2020,838.94194,312400.795,53597.05
Banks,13,011,2010,532.97401,209358.49314,32747.88
Banks,13,011,2011,360.54499,138244.7497,32747.88
Banks,13,011,2012,514.60879,201598.9623,32747.88
Banks,13,011,2013,694.81752,269813.25221,32747.88
Banks,13,011,2014,615.17112,215330.24356,32747.88
Banks,13,011,2015,692.6494,225970.87609,32747.88
Banks,13,011,2016,1074.23787,318784.33828,32747.88
Banks,13,011,2017,761.00883,240846.18237,32747.88
Banks,13,011,2018,733.33346,263362.904,32747.88
Banks,13,011,2019,522.26096,191970.19113,32747.88
Banks,13,011,2020,517.09574,186592.88332,32747.88
Atkinson,13,003,2010,1981.75431,729712.55414,42274.72
Atkinson,13,003,2011,2323.97652,867845.25007,42274.72
Atkinson,13,003,2012,3679.05481,1358701.33404,42274.72
Atkinson,13,003,2013,3403.13606,1061236.2993,42274.72
Atkinson,13,003,2014,3875.45673,1268319.36708,42274.72
Atkinson,13,003,2015,3497.20749,1038529.18802,42274.72
Atkinson,13,003,2016,2277.36158,730909.86943,42274.72
Atkinson,13,003,2017,2415.89517,703480.06881,42274.72
Atkinson,13,003,2018,2041.45331,656676.37157,42274.72
Atkinson,13,003,2019,1870.09521,542574.86031,42274.72
Atkinson,13,003,2020,2232.66908,805572.68523,42274.72
Bacon,13,005,2010,2025.81091,775387.3180099999,40898.03
Bacon,13,005,2011,3464.06913,1185745.25106,40898.03
Bacon,13,005,2012,3389.77256,1243043.46536,40898.03
Bacon,13,005,2013,2168.56786,662113.09641,40898.03
Bacon,13,005,2014,2708.3163400000003,885614.6665899999,40898.03
Bacon,13,005,2015,1989.35118,583085.5826,40898.03
Bacon,13,005,2016,2834.81067,870893.7320900001,40898.03
Bacon,13,005,2017,2848.90931,884508.5360300001,40898.03
Bacon,13,005,2018,2397.7527600000003,822167.71187,40898.03
Bacon,13,005,2019,2552.70668,806594.24709,40898.03
Bacon,13,005,2020,1514.5876,535548.58498,40898.03
Appling,13,001,2010,4878.06456,1856315.58386,86302.29
Appling,13,001,2011,3834.1093,1383044.44701,86302.29
Appling,13,001,2012,7530.83881,2787351.32389,86302.29
Appling,13,001,2013,6911.15431,2295682.25151,86302.29
Appling,13,001,2014,5851.32989,1994416.9972,86302.29
Appling,13,001,2015,4777.210080000001,1496805.04418,86302.29
Appling,13,001,2016,5839.72309,1978648.7363,86302.29
Appling,13,001,2017,6203.402480000001,2145272.82765,86302.29
Appling,13,001,2018,5339.18851,1844489.3289,86302.29
Appling,13,001,2019,5245.285,1706391.14488,86302.29
Appling,13,001,2020,4155.09931,1552022.30143,86302.29
Barrow,13,013,2010,335.35658,125963.78596,26044.48
Barrow,13,013,2011,164.96814,64857.94533,26044.48
Barrow,13,013,2012,109.29856999999998,39571.42052,26044.48
Barrow,13,013,2013,141.37394,48155.0357,26044.48
Barrow,13,013,2014,189.32757,64901.40329,26044.48
Barrow,13,013,2015,204.05801,64073.67628,26044.48
Barrow,13,013,2016,436.11023,128432.31512,26044.48
Barrow,13,013,2017,608.79431,195836.89703,26044.48
Barrow,13,013,2018,419.02037,140630.27529,26044.48
Barrow,13,013,2019,437.1942800000001,125753.04314,26044.48
Barrow,13,013,2020,473.60588,156275.47053,26044.48
Bartow,13,015,2010,1241.75674,521679.72569,45726.04
Bartow,13,015,2011,2092.35979,865168.21892,45726.04
Bartow,13,015,2012,1280.464,564783.0790500001,45726.04
Bartow,13,015,2013,858.7653700000001,312540.27516,45726.04
Bartow,13,015,2014,984.89873,356771.10103,45726.04
Bartow,13,015,2015,1479.03795,485947.36467,45726.04
Bartow,13,015,2016,1368.71909,510058.78383,45726.04
Bartow,13,015,2017,1433.31619,489239.97369,45726.04
Bartow,13,015,2018,1017.86685,411710.04047,45726.04
Bartow,13,015,2019,1083.73932,385925.8402,45726.04
Bartow,13,015,2020,583.03198,226049.68372,45726.04
Ben Hill,13,017,2010,736.99831,288753.98217,33853.97
Ben Hill,13,017,2011,1385.99487,558613.22688,33853.97
Ben Hill,13,017,2012,1519.17786,598962.10996,33853.97
Ben Hill,13,017,2013,2171.25644,692780.98907,33853.97
Ben Hill,13,017,2014,1935.44846,648051.66637,33853.97
Ben Hill,13,017,2015,1746.06763,534705.7421,33853.97
Ben Hill,13,017,2016,1923.38264,580940.95811,33853.97
Ben Hill,13,017,2017,1858.52889,577977.70451,33853.97
Ben Hill,13,017,2018,1299.56692,489852.46159,33853.97
Ben Hill,13,017,2019,1608.09766,644749.16265,33853.97
Ben Hill,13,017,2020,1448.35677,590021.89289,33853.97
Berrien,26,021,2010,11.69822,2957.85234,144056.91
Berrien,26,021,2011,18.38292,4826.223,144056.91
Berrien,26,021,2012,22.01341,5155.19832,144056.91
Berrien,26,021,2013,258.97448,26311.49718,144056.91
Berrien,26,021,2014,18.5558,3589.75949,144056.91
Berrien,26,021,2015,19.42021,3214.11788,144056.91
Berrien,26,021,2016,52.95895,9636.43686,144056.91
Berrien,26,021,2017,30.31166,6770.52066,144056.91
Berrien,26,021,2018,26.7388,6377.73003,144056.91
Berrien,26,021,2019,50.30813,7427.12086,144056.91
Berrien,26,021,2020,47.19629,11915.33883,144056.91
Bleckley,13,023,2010,1439.51064,565059.3544,38415.03
Bleckley,13,023,2011,1485.39269,601405.59064,38415.03
Bleckley,13,023,2012,2187.86569,904531.40751,38415.03
Bleckley,13,023,2013,974.26174,369822.45735,38415.03
Bleckley,13,023,2014,1989.55939,733826.19046,38415.03
Bleckley,13,023,2015,1841.02079,650167.62029,38415.03
Bleckley,13,023,2016,2550.48117,838157.33179,38415.03
Bleckley,13,023,2017,2489.42775,866695.71551,38415.03
Bleckley,13,023,2018,1952.44337,713117.17824,38415.03
Bleckley,13,023,2019,1141.4323,490658.11489,38415.03
Bleckley,13,023,2020,1203.9825,531169.0209,38415.03
Brooks,48,047,2010,11.49139,939.26046,96693.06
Brooks,48,047,2011,25.18473,903.66867,96693.06
Brooks,48,047,2012,6.74345,633.34922,96693.06
Brooks,48,047,2013,42.66266,702.44011,96693.06
Brooks,48,047,2014,26.07927,279.17143,96693.06
Brooks,48,047,2015,6.67464,47.2835,96693.06
Brooks,48,047,2016,43.28196,1160.1993,96693.06
Brooks,48,047,2017,30.62078,259.98716,96693.06
Brooks,48,047,2018,89.79801,2299.11036,96693.06
Brooks,48,047,2019,13.89977,295.77267,96693.06
Brooks,48,047,2020,51.74568,430.11462,96693.06
Brantley,13,025,2010,4604.4055100000005,1671801.21282,69856.74
Brantley,13,025,2011,6875.42469,1953959.34705,69856.74
Brantley,13,025,2012,5344.558,1828891.89181,69856.74
Brantley,13,025,2013,5683.35246,1682154.77979,69856.74
Brantley,13,025,2014,7109.06002,2034540.73667,69856.74
Brantley,13,025,2015,5047.3053,1474658.5755,69856.74
Brantley,13,025,2016,5570.94268,1687935.3485299998,69856.74
Brantley,13,025,2017,5991.08586,1810617.57702,69856.74
Brantley,13,025,2018,3875.28625,1019921.26599,69856.74
Brantley,13,025,2019,4792.9132,1574268.89717,69856.74
Brantley,13,025,2020,3830.07244,1332155.459,69856.74
Bryan,40,013,2010,547.14652,139351.23796,139706.02
Bryan,40,013,2011,574.5738699999999,153399.64083,139706.02
Bryan,40,013,2012,635.38517,157391.43818,139706.02
Bryan,40,013,2013,467.82658,102151.27863,139706.02
Bryan,40,013,2014,982.51198,259297.63398,139706.02
Bryan,40,013,2015,504.8204999999999,110453.37805,139706.02
Bryan,40,013,2016,826.15905,191715.66856,139706.02
Bryan,40,013,2017,481.45274,78718.80672,139706.02
Bryan,40,013,2018,580.0627,142469.00777,139706.02
Bryan,40,013,2019,511.72811,115506.86523,139706.02
Bryan,40,013,2020,327.46138,62024.23644,139706.02
Catoosa,13,047,2010,266.42323,113263.7027,20948.14
Catoosa,13,047,2011,447.07834,177671.47449,20948.14
Catoosa,13,047,2012,354.99717,139227.22457999998,20948.14
Catoosa,13,047,2013,104.00582,40732.04853,20948.14
Catoosa,13,047,2014,179.69858,62310.578870000005,20948.14
